ntc_id, adm, stn_name, ctry, lat_dec, long_dec, notice_type, notification_reason, d_rcv, emi_rcp, freq_from, freq_to
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 164000, 167000
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 182000, 185000
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 200000, 231500
104500530, CHL, ALMA_1, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 241000, 275000
104500531, CHL, ALMA_2, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 275000, 370000
104500531, CHL, ALMA_2, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 436750, 448250
104500531, CHL, ALMA_2, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 655100, 666900
104500531, CHL, ALMA_2, CHL, -23.0167, -67.75, R, N, 15.12.2004, R, 860350, 876650
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 322, 328.6
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 406, 410
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 1350, 1450
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 1595, 1715
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 2200, 2360
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 4300, 7800
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 8180, 8980
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 12028, 12328
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 21860, 24140
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 31500, 32250
103500384, I, MEDICINA, I, 44.5208, 11.6469, R, N, 16.02.2005, R, 41000, 45000
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 13.36, 13.41
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 25.55, 25.67
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 37.5, 38.25
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 73, 74.6
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 150.05, 153
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 317, 332
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 406, 410
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 608, 614
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 1400, 1720
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 2200, 2360
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 4700, 5050
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 8180, 8580
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 10400, 10800
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 11700, 12750
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 14000, 14500
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 22000, 22460
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 31500, 32250
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 41000, 45000
103500385, I, NOTO, I, 36.8761, 14.9892, R, N, 16.02.2005, R, 86000, 92000
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 317, 332
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 406, 410
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 608, 614
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 1350, 1450
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 1595, 1715
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 2200, 2360
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 4300, 7800
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 8180, 8980
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 12028, 12328
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 14000, 14500
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 21860, 24140
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 31500, 32250
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 41000, 45000
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 76000, 77500
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 79000, 96000
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 100000, 102000
103500386, I, SRT, I, 39.4972, 9.2444, R, N, 16.02.2005, R, 109000, 111800
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 22210, 22500
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 23600, 24000
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 76000, 86000
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 86043.5, 86143.5
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 86193.4, 86390.1
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 86704.2, 86896.9
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 87216.9, 87416.9
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 88581.8, 88681.8
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 89138.5, 89238.5
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 90613.5, 90713.5
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 90721.5, 90821.5
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 90928.9, 91028.9
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 92000, 94000
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 95600, 101500
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 102000, 109500
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 109701.3, 110701.3
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 111800, 117271.2
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 123330, 148500
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 151500, 158500
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 177176.1, 177346.1
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 183210, 183410
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 200000, 226000
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 226537.9, 234537.9
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 241000, 250000
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 252000, 275000
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 278382, 278882
93500649, F, BURE, F, 44.6339, 5.9075, R, N, 08.04.2005, R, 339795.9, 351795.9
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 1610.6, 1613.8
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 4990, 5000
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 22210, 22500
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 23600, 24000
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 31300, 31800
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 42500, 43500
105500300, E, ROBLEDO MDSCC, E, 40.4272, -4.2492, R, N, 26.04.2005, R, 86000, 92000
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 1400, 1427
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 1610.6, 1613.8
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 1660, 1670
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 2690, 2700
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 4990, 5000
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 10600, 10700
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 15350, 15400
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 22210, 22500
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 23600, 24000
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 42500, 43500
105500301, E, YEBES RA, E, 40.5242, -3.0894, R, N, 26.04.2005, R, 86000, 92000
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 319.995, 328.005
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 1638.973, 1689.027
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 4791.9215, 4872.0785
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 18366.699, 18417.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 19326.699, 19377.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 20286.699, 20337.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 21246.699, 21297.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 22110.699, 22257.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 23166.699, 23217.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 24126.699, 24177.301
105500504, RUS, RADIOASTRON-ES, RUS, 57.2167, 37.9, R, N, 07.12.2005, R, 25086.699, 25137.301
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 322, 328.6
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 406.1, 410
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 608, 614
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 1400, 1427
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 1610.6, 1613.8
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 1660, 1670
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 1718.8, 1722.2
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 2655, 2700
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 4800, 5000
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 10600, 10700
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 14470, 14500
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 15350, 15400
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 22210, 22500
106500237, LVA, IRBENE, LVA, 57.5533, 21.8547, R, N, 25.05.2007, R, 23600, 24000
107500263, J, NOBEYAMA 1.4GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 1400, 1427
107500264, J, NOBEYAMA 1.6GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 1660.5, 1668.4
107500265, J, NOBEYAMA 15GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 15350, 15400
107500266, J, NOBEYAMA 22GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 22210, 22500
107500267, J, NOBEYAMA 23GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 23600, 24000
107500268, J, NOBEYAMA 31GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 31300, 31500
107500269, J, NOBEYAMA 43GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 42500, 43500
107500270, J, NOBEYAMA 89GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 86000, 92000
107500271, J, NOBEYAMA 110GHZ, J, 35.9444, 138.4725, R, N, 12.07.2007, R, 105000, 116000
107500272, J, KAGOSHIMA 23GHZ, J, 31.4606, 130.5122, R, N, 12.07.2007, R, 23600, 24000
107500273, J, KAGOSHIMA 89GHZ, J, 31.4606, 130.5122, R, N, 12.07.2007, R, 86000, 92000
107500274, J, KAGOSHIMA 110GHZ, J, 31.4606, 130.5122, R, N, 12.07.2007, R, 105000, 116000
107500275, J, MIZUSAWA 23GHZ, J, 39.1333, 141.1322, R, N, 12.07.2007, R, 23600, 24000
107500276, J, TOMAKOMAI 22GHZ, J, 42.6719, 141.6, R, N, 12.07.2007, R, 22210, 22500
107500277, J, TOMAKOMAI 23GHZ, J, 42.6719, 141.6, R, N, 12.07.2007, R, 23600, 24000
107500278, J, VERA  MIZUSAWA 22GHZ, J, 39.1336, 141.1325, R, N, 12.07.2007, R, 22210, 22500
107500279, J, VERA  MIZUSAWA 23GHZ, J, 39.1336, 141.1325, R, N, 12.07.2007, R, 23600, 24000
107500280, J, VERA  MIZUSAWA 43GHZ, J, 39.1336, 141.1325, R, N, 12.07.2007, R, 42500, 43500
107500281, J, VERA  MIZUSAWA 89GHZ, J, 39.1336, 141.1325, R, N, 12.07.2007, R, 85500, 92000
107500282, J, VERA  IRIKI 22GHZ, J, 31.7478, 130.44, R, N, 12.07.2007, R, 22210, 22500
107500283, J, VERA  IRIKI 23GHZ, J, 31.7478, 130.44, R, N, 12.07.2007, R, 23600, 24000
107500284, J, VERA  IRIKI 43GHZ, J, 31.7478, 130.44, R, N, 12.07.2007, R, 42500, 43500
107500285, J, VERA  IRIKI 89GHZ, J, 31.7478, 130.44, R, N, 12.07.2007, R, 85500, 92000
107500286, J, VERA OGASAWARA 22GHZ, J, 27.0919, 142.2167, R, N, 12.07.2007, R, 22210, 22500
107500287, J, VERA OGASAWARA 23GHZ, J, 27.0919, 142.2167, R, N, 12.07.2007, R, 23600, 24000
107500288, J, VERA OGASAWARA 43GHZ, J, 27.0919, 142.2167, R, N, 12.07.2007, R, 42500, 43500
107500289, J, VERA OGASAWARA 89GHZ, J, 27.0919, 142.2167, R, N, 12.07.2007, R, 85500, 92000
107500290, J, VERA ISHIGAKIJIMA 22, J, 24.4122, 124.1711, R, N, 12.07.2007, R, 22210, 22500
107500291, J, VERA ISHIGAKIJIMA 23, J, 24.4122, 124.1711, R, N, 12.07.2007, R, 23600, 24000
107500292, J, VERA ISHIGAKIJIMA 43, J, 24.4122, 124.1711, R, N, 12.07.2007, R, 42500, 43500
107500293, J, VERA ISHIGAKIJIMA 89, J, 24.4122, 124.1711, R, N, 12.07.2007, R, 85500, 92000
107500294, J, TOYOKAWA-1, J, 34.8381, 137.3661, R, N, 12.07.2007, R, 325.75, 328.6
107500295, J, FUJI-1, J, 35.43, 138.6086, R, N, 12.07.2007, R, 325.75, 328.6
107500296, J, SUGADAIRA-1, J, 36.5231, 138.3181, R, N, 12.07.2007, R, 325.75, 328.6
107500297, J, STEL  KISO-1, J, 35.7958, 137.6272, R, N, 12.07.2007, R, 325.75, 328.6
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 22035, 22435
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 50300, 59300
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 109500, 110500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 114500, 115500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 117500, 118500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 182310, 184310
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 199500, 200500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 204500, 205500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 229500, 230500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 239500, 240500
108501196, F, MAIDO, REU, -21.0794, 55.3836, R, N, 04.12.2008, R, 269400, 270600
109500438, POR, GEM-P_PORTO DA BALSA, POR, 40.1822, -7.8742, R, N, 15.09.2009, R, 2670, 2700
109500438, POR, GEM-P_PORTO DA BALSA, POR, 40.1822, -7.8742, R, N, 15.09.2009, R, 4800, 5000
109500438, POR, GEM-P_PORTO DA BALSA, POR, 40.1822, -7.8742, R, N, 15.09.2009, R, 10600, 10700
109500438, POR, GEM-P_PORTO DA BALSA, POR, 40.1822, -7.8742, R, N, 15.09.2009, R, 23600, 24000
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 99750, 100750
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 128000, 129000
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 144500, 145500
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 214500, 215500
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 247000, 248000
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 254500, 255500
109500738, MEX, GTM-MEX, MEX, 18.985, -97.3147, R, N, 26.11.2009, R, 344500, 345500
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 76000, 77500
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 79000, 94000
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 94100, 116000
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 130000, 134000
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 136000, 158500
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 164000, 167000
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 182000, 185000
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 200000, 231500
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 241000, 248000
108501155, E, IRAM-IGN, E, 37.0661, -3.3928, R, N, 04.05.2010, R, 250000, 275000
115505294, ARG, V ELISA 2, ARG, -34.8658, -58.1403, R, N, 03.06.2015, R, 1400, 1427
115505294, ARG, V ELISA 2, ARG, -34.8658, -58.1403, R, N, 03.06.2015, R, 1610.6, 1613.8
115505294, ARG, V ELISA 2, ARG, -34.8658, -58.1403, R, N, 03.06.2015, R, 1660, 1670
115505294, ARG, V ELISA 2, ARG, -34.8658, -58.1403, R, N, 03.06.2015, R, 1718.8, 1722.2
115505294, ARG, V ELISA 2, ARG, -34.8658, -58.1403, R, N, 03.06.2015, R, 2215, 2375
115505294, ARG, V ELISA 2, ARG, -34.8658, -58.1403, R, N, 03.06.2015, R, 8150, 8650
115505310, IRL, ROSSE OBS.BICONE, IRL, 53.0939, -7.92, R, N, 03.07.2015, R, 10, 80
115505311, IRL, ROSSE OBS.LOG-PER, IRL, 53.0939, -7.92, R, N, 03.07.2015, R, 80, 400
115505587, F, FLOIRAC_2, F, 44.8353, -0.5267, R, N, 27.10.2015, R, 1400, 1427
115505587, F, FLOIRAC_2, F, 44.8353, -0.5267, R, N, 27.10.2015, R, 1610.6, 1613.8
115505587, F, FLOIRAC_2, F, 44.8353, -0.5267, R, N, 27.10.2015, R, 1660, 1670
115505587, F, FLOIRAC_2, F, 44.8353, -0.5267, R, N, 27.10.2015, R, 1718.8, 1722.2
115505250, HOL, LOFAR-CORE, HOL, 52.9167, 6.8667, R, N, 19.05.2016, R, 10, 90
115505250, HOL, LOFAR-CORE, HOL, 52.9167, 6.8667, R, N, 19.05.2016, R, 110, 250
115505251, HOL, LOFAR-RS106, HOL, 52.8742, 6.985, R, N, 19.05.2016, R, 10, 90
115505251, HOL, LOFAR-RS106, HOL, 52.8742, 6.985, R, N, 19.05.2016, R, 110, 250
115505252, HOL, LOFAR-RS503, HOL, 52.945, 6.8508, R, N, 19.05.2016, R, 10, 90
115505252, HOL, LOFAR-RS503, HOL, 52.945, 6.8508, R, N, 19.05.2016, R, 110, 250
115505253, HOL, LOFAR-RS205, HOL, 52.8575, 6.8967, R, N, 19.05.2016, R, 10, 90
115505253, HOL, LOFAR-RS205, HOL, 52.8575, 6.8967, R, N, 19.05.2016, R, 110, 250
115505254, HOL, LOFAR-RS208, HOL, 52.6694, 6.9189, R, N, 19.05.2016, R, 10, 90
115505254, HOL, LOFAR-RS208, HOL, 52.6694, 6.9189, R, N, 19.05.2016, R, 110, 250
115505255, HOL, LOFAR-RS210, HOL, 52.3308, 6.8736, R, N, 19.05.2016, R, 10, 90
115505255, HOL, LOFAR-RS210, HOL, 52.3308, 6.8736, R, N, 19.05.2016, R, 110, 250
115505256, HOL, LOFAR-RS306, HOL, 52.8903, 6.7433, R, N, 19.05.2016, R, 10, 90
115505256, HOL, LOFAR-RS306, HOL, 52.8903, 6.7433, R, N, 19.05.2016, R, 110, 250
115505257, HOL, LOFAR-RS307, HOL, 52.8033, 6.6808, R, N, 19.05.2016, R, 10, 90
115505257, HOL, LOFAR-RS307, HOL, 52.8033, 6.6808, R, N, 19.05.2016, R, 110, 250
115505258, HOL, LOFAR-RS310, HOL, 52.7644, 6.1386, R, N, 19.05.2016, R, 10, 90
115505258, HOL, LOFAR-RS310, HOL, 52.7644, 6.1386, R, N, 19.05.2016, R, 110, 250
115505259, HOL, LOFAR-RS406, HOL, 53.0178, 6.7506, R, N, 19.05.2016, R, 10, 90
115505259, HOL, LOFAR-RS406, HOL, 53.0178, 6.7506, R, N, 19.05.2016, R, 110, 250
115505260, HOL, LOFAR-RS407, HOL, 52.9806, 6.7842, R, N, 19.05.2016, R, 10, 90
115505260, HOL, LOFAR-RS407, HOL, 52.9806, 6.7842, R, N, 19.05.2016, R, 110, 250
115505261, HOL, LOFAR-RS409, HOL, 53.0106, 6.3222, R, N, 19.05.2016, R, 10, 90
115505261, HOL, LOFAR-RS409, HOL, 53.0106, 6.3222, R, N, 19.05.2016, R, 110, 250
115505262, HOL, LOFAR-RS508, HOL, 53.24, 6.9531, R, N, 19.05.2016, R, 10, 90
115505262, HOL, LOFAR-RS508, HOL, 53.24, 6.9531, R, N, 19.05.2016, R, 110, 250
115505263, HOL, LOFAR-RS509, HOL, 53.4089, 6.7853, R, N, 19.05.2016, R, 10, 90
115505263, HOL, LOFAR-RS509, HOL, 53.4089, 6.7853, R, N, 19.05.2016, R, 110, 250
115505264, HOL, LOFAR-RS305, HOL, 52.8994, 6.7739, R, N, 19.05.2016, R, 10, 90
115505264, HOL, LOFAR-RS305, HOL, 52.8994, 6.7739, R, N, 19.05.2016, R, 110, 250
116505311, S, LOFAR-SE607, S, 57.3989, 11.9308, R, N, 29.08.2016, R, 10, 90
116505311, S, LOFAR-SE607, S, 57.3989, 11.9308, R, N, 29.08.2016, R, 110, 250
116505312, IRL, LOFAR-IE613, IRL, 53.095, -7.9219, R, N, 30.09.2016, R, 10, 90
116505312, IRL, LOFAR-IE613, IRL, 53.095, -7.9219, R, N, 30.09.2016, R, 110, 250
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 210000, 231500
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 241000, 270000
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 330000, 365000
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 436000, 442000
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 453000, 495000
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 630000, 690000
117505066, CHN, CCOSMA, CHN, 30.1033, 90.5258, R, N, 19.04.2017, R, 795000, 820000
117505158, D, LOFAR-DE601_EFFELSBERG, D, 50.5233, 6.8842, R, N, 14.09.2017, R, 10, 90
117505158, D, LOFAR-DE601_EFFELSBERG, D, 50.5233, 6.8842, R, N, 14.09.2017, R, 110, 250
117505159, D, LOFAR-DE602_UNTERWEILENBACH, D, 48.5011, 11.2881, R, N, 14.09.2017, R, 10, 90
117505159, D, LOFAR-DE602_UNTERWEILENBACH, D, 48.5011, 11.2881, R, N, 14.09.2017, R, 110, 250
117505160, D, LOFAR-DE603_TAUTENBERG, D, 50.9794, 11.7111, R, N, 14.09.2017, R, 10, 90
117505160, D, LOFAR-DE603_TAUTENBERG, D, 50.9794, 11.7111, R, N, 14.09.2017, R, 110, 250
117505161, D, LOFAR-DE604_POTSDAM, D, 52.4386, 13.0164, R, N, 14.09.2017, R, 10, 90
117505161, D, LOFAR-DE604_POTSDAM, D, 52.4386, 13.0164, R, N, 14.09.2017, R, 110, 250
117505162, D, LOFAR-DE605_JÜLICH, D, 50.8972, 6.4233, R, N, 14.09.2017, R, 10, 90
117505162, D, LOFAR-DE605_JÜLICH, D, 50.8972, 6.4233, R, N, 14.09.2017, R, 110, 250
117505163, D, LOFAR-DE609_NORDERSTEDT, D, 53.6983, 9.9697, R, N, 14.09.2017, R, 10, 90
117505163, D, LOFAR-DE609_NORDERSTEDT, D, 53.6983, 9.9697, R, N, 14.09.2017, R, 110, 250
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 22010, 22210
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 22810, 22860
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 23070, 23120
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 23600, 24000
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 84000, 94000
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 94100, 116000
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 130000, 134000
117505164, F, BURE_1, F, 44.6339, 5.9075, R, N, 28.09.2017, R, 136000, 148500
